prompt_class,layer,head,mean_forman_curvature_mean,mean_forman_curvature_std,mean_forman_curvature_median,density_mean,density_std,density_median,n_edges_mean,n_edges_std,n_edges_median,lcc_size_mean,lcc_size_std,lcc_size_median,row_entropy_mean_mean,row_entropy_mean_std,row_entropy_mean_median,avg_shortest_path_lcc_mean,avg_shortest_path_lcc_std,avg_shortest_path_lcc_median,mean_forman_curvature_ci_lo,mean_forman_curvature_ci_hi,density_ci_lo,density_ci_hi,n_edges_ci_lo,n_edges_ci_hi,lcc_size_ci_lo,lcc_size_ci_hi,row_entropy_mean_ci_lo,row_entropy_mean_ci_hi,avg_shortest_path_lcc_ci_lo,avg_shortest_path_lcc_ci_hi
descriptive_baseline,15,4,50.64759932764547,5.792547903840774,50.13326858789394,0.4984848484848484,0.004791329788133932,0.5,57.0,4.242640687119286,55.0,11.2,0.42163702135578396,11.0,1.3595521129261363,0.02576295796853743,1.3646795099431817,1.8416263303863076,0.06455527434236838,1.8456972701513954,47.67765356684113,54.517867619615735,0.4954545454545454,0.5,55.0,59.9,11.0,11.5,1.3430902432528409,1.373930974786932,1.8030943940666133,1.8850248880045337
descriptive_baseline,15,5,55.20858394173124,9.041831390301317,54.16064580955167,0.4792424242424242,0.02364639776655098,0.4909090909090909,54.7,3.2335051500740746,55.0,11.2,0.42163702135578396,11.0,1.1218403764204545,0.058844379969215495,1.1148681640625,1.5966362305823487,0.14032969729003067,1.5703132901221166,50.05011820192441,60.52077375830124,0.46560606060606063,0.49182196969696973,52.7,56.6,11.0,11.5,1.0893209228515621,1.1553779185901987,1.5141608716621484,1.6857655792190003
descriptive_baseline,15,6,51.19857496455124,8.22844406134856,51.426232516080006,0.4846969696969697,0.012256192877505925,0.48636363636363633,55.5,5.400617248673217,53.5,11.2,0.42163702135578396,11.0,1.2107692649147728,0.11067871270483282,1.1997802734375,1.3837295834670116,0.2589532223214088,1.2981456547702228,46.133631037435954,56.01427481321322,0.47727272727272724,0.4918181818181818,52.697500000000005,59.0,11.0,11.5,1.1428453369140625,1.2813774636008524,1.232324884735433,1.5435709744407105
descriptive_baseline,15,7,46.21456259301274,5.673233862436247,48.17647880191509,0.49909090909090914,0.002874797872880345,0.5,57.1,4.701063709417263,55.0,11.2,0.42163702135578396,11.0,1.3769185014204546,0.07519928802669666,1.3653564453125,1.705967944568388,0.183724723172115,1.7500986885405756,42.41324280597845,49.40442290941231,0.49727272727272726,0.5,54.8,60.4,11.0,11.5,1.3326462846235796,1.4241821621981536,1.5909719383544143,1.8029395524566005
descriptive_baseline,15,8,38.952679225370495,18.68391002331145,42.13258481588397,0.4868181818181818,0.016720909588524364,0.4909090909090909,55.7,4.989989979949859,54.5,11.2,0.42163702135578396,11.0,1.295377530184659,0.06672016908554851,1.29775390625,1.7237266514016358,0.12280968209748519,1.7093142834939128,26.905291252859815,49.073554013242116,0.47545075757575755,0.495,52.9,58.8,11.0,11.5,1.254749550559304,1.332832586115057,1.6522013210696944,1.8013603836264598
descriptive_baseline,15,9,42.846325602671214,12.101746821193252,48.932840291569306,0.4806060606060606,0.024543583916747394,0.4909090909090909,54.9,4.067486256208423,55.0,11.2,0.42163702135578396,11.0,1.2481099076704545,0.07911245326352474,1.25380859375,1.74232319330131,0.11960807504426561,1.7370589917962327,35.79564679519297,49.056823928906226,0.4657575757575757,0.49363636363636365,52.3,57.5,11.0,11.5,1.2005717107599432,1.2911739501953126,1.6807364984009219,1.8197845639479122
descriptive_baseline,15,10,51.32828610176182,11.371076706809333,50.147163011647876,0.49363636363636365,0.017168746029351898,0.5,56.5,5.338539126015656,55.0,11.2,0.42163702135578396,11.0,1.2984650213068183,0.10171391680467985,1.2986328125,1.7366720657140398,0.18214430868682407,1.7123380378030917,44.48865847406891,57.95306907841057,0.4818181818181818,0.5,53.597500000000004,59.9,11.0,11.5,1.2297472922585226,1.3503439941406252,1.6305952432777147,1.8515829771693064
descriptive_baseline,15,11,52.537811045689736,6.718582162145453,55.26905897439483,0.4818181818181818,0.017141982574219346,0.4818181818181818,55.2,5.902918298980971,53.0,11.2,0.42163702135578396,11.0,1.2339357688210228,0.11927345276237748,1.21676025390625,1.463770386741564,0.2968918237424226,1.5080096832445555,48.29563772028379,55.96186293305843,0.47090909090909083,0.4918181818181818,51.9975,59.1,11.0,11.5,1.1683672818270598,1.306181729403409,1.2913077152003685,1.6273118915680924
descriptive_baseline,15,12,36.57504851778951,15.485274953111789,43.58427056699405,0.45348484848484844,0.03639203436590564,0.4545454545454545,51.8,4.939635614091387,52.5,11.2,0.42163702135578396,11.0,1.1324725896661934,0.1408002769298462,1.14461669921875,1.585220414863586,0.2171860762570047,1.5957113043191475,25.95475448458873,44.6753558031848,0.4324090909090908,0.47274621212121215,48.5,54.6,11.0,11.5,1.0440508728027345,1.2083843827681107,1.4527297921979396,1.7077555382093113
descriptive_baseline,15,13,48.56000863135781,11.883600066882687,49.962403529062065,0.48924242424242426,0.014113428296475952,0.49166666666666664,56.0,5.228129047119374,54.5,11.2,0.42163702135578396,11.0,1.2762542169744318,0.07172860536458332,1.2855224609375,1.6238001082500304,0.24594321450344309,1.6413124332691662,40.40435848082454,54.54909225338309,0.48014772727272725,0.49636742424242425,53.2,59.302499999999995,11.0,11.5,1.2309799194335935,1.3174374778053977,1.4786389656406569,1.76850855354216
descriptive_baseline,23,0,54.54608155342703,10.231585781684064,57.058603410896495,0.4857575757575757,0.013630750808944802,0.48787878787878786,55.6,5.168279318217149,54.0,11.2,0.42163702135578396,11.0,1.1436476828835227,0.09300935662331417,1.1524835759943182,1.4499254636900993,0.18997733069044842,1.5093574693387217,47.846239962035355,60.22145471934054,0.4781742424242424,0.4939545454545455,53.0,58.802499999999995,11.0,11.5,1.0870990878018467,1.2012965143377132,1.3162196220686144,1.552583524128311
descriptive_baseline,23,1,-76.7182721213849,30.52984331888995,-80.14211490653337,0.2154545454545454,0.039702238322075485,0.2181818181818181,24.5,3.951089863709899,24.5,11.2,0.42163702135578396,11.0,0.3789674663543701,0.12155601569707468,0.3588805285367099,0.471333315172466,0.1903775520977544,0.43530755266751286,-94.05088864178506,-60.52583256538694,0.1930227272727272,0.23909090909090902,22.197499999999998,26.9,11.0,11.5,0.306486067013307,0.45050345043702555,0.35940528683188905,0.5864785630887605
descriptive_baseline,23,2,49.68846520778856,12.666719793341379,51.5758724055091,0.48166666666666663,0.012983825967778318,0.4818181818181818,55.1,4.653553003411004,53.5,11.2,0.42163702135578396,11.0,1.175270108309659,0.05456617669001696,1.1826027610085226,1.5010498432164063,0.12147613775935827,1.5260639809369814,42.11335368739998,56.470108349096215,0.4745454545454545,0.4897007575757576,52.7,57.902499999999996,11.0,11.5,1.1432986339222304,1.2088916681463069,1.4245367106325313,1.5712815989191589
descriptive_baseline,23,3,35.16285311914677,25.616787750803386,25.585013074291023,0.4281818181818181,0.043004687211168,0.4295454545454545,49.1,7.324995259763351,48.5,11.2,0.42163702135578396,11.0,0.9063156960227273,0.1348925278302859,0.9260498046875,1.113560371080079,0.19944063148453697,1.1388123321886776,20.68012455763717,51.160051459800854,0.40271590909090904,0.45318181818181813,45.097500000000004,53.802499999999995,11.0,11.5,0.8255819618918678,0.982353915127841,0.9928408978417402,1.2178795740433583
descriptive_baseline,23,4,37.53998909023255,11.90252042840099,35.262829483451796,0.4583333333333333,0.024001857731726202,0.4628787878787879,52.4,4.575295983139598,52.0,11.2,0.42163702135578396,11.0,1.0427306019176137,0.12171384057684194,1.0261763139204545,1.2371566714440323,0.22355161845734317,1.282576700146913,31.065476188805967,44.90108095793003,0.4442348484848484,0.4721287878787879,49.9,55.1025,11.0,11.5,0.9754868496981535,1.121935585715554,1.1060896603593955,1.381287196042307
descriptive_baseline,23,5,-12.039008406346166,41.05718303981704,-2.785833754021237,0.3439393939393939,0.049096520442483776,0.3363636363636363,39.2,5.138093031466051,40.5,11.2,0.42163702135578396,11.0,0.7048915793678978,0.14618516135236534,0.742828369140625,0.8446021928265546,0.26104133240283217,0.8474831571586592,-35.68055063210872,10.106230635230542,0.31514393939393937,0.3727272727272727,36.0,42.1,11.0,11.5,0.6190072326660156,0.7829665499600497,0.6926731318696178,0.9882194915851205
descriptive_baseline,23,6,37.92625346154852,11.25759216596501,35.61133494674198,0.4286363636363636,0.025176147120605705,0.4363636363636363,48.9,3.0713731999438516,48.0,11.2,0.42163702135578396,11.0,0.9829428378018467,0.052171653270206876,0.989312744140625,1.3421019760650457,0.156398266590907,1.3407846444776328,31.739418472466753,44.07913287891751,0.4113522727272727,0.4404545454545453,47.4,51.1025,11.0,11.5,0.953254975752397,1.0169672130237926,1.2419878050439987,1.4283416008455165
descriptive_baseline,23,7,21.873734431986215,29.91687820962108,28.54525905136326,0.3821212121212121,0.04828874483000592,0.39545454545454545,43.7,6.395310782127793,44.0,11.2,0.42163702135578396,11.0,0.7986552845348012,0.10946605762697749,0.839373779296875,1.0349180649211849,0.1925797677133826,1.0905413601749023,3.467887521344522,36.21401000440432,0.3536325757575758,0.41075757575757565,40.0,47.6,11.0,11.5,0.7305404718572445,0.8539814869273793,0.9049415004745299,1.1263756336232116
descriptive_baseline,23,8,26.230947659089843,28.65162250524223,36.7426574308616,0.3972727272727272,0.04837318792122634,0.40454545454545454,45.5,7.043515536371815,45.5,11.2,0.42163702135578396,11.0,0.8193709494850852,0.11391401410531529,0.8440673828125,1.0540489415201362,0.20575812537252688,1.1169441556363289,9.132267925002566,42.98956477474019,0.3680227272727272,0.4251590909090909,41.4,49.9,11.0,11.5,0.7469560005881569,0.8792699973366478,0.9199282016369531,1.1536102616852177
descriptive_baseline,23,9,27.471641755287767,30.853051692867144,42.51938888942629,0.3998484848484848,0.053955139002632456,0.41818181818181815,45.7,6.864562784491248,46.5,11.2,0.42163702135578396,11.0,0.8335858709161933,0.12145881695245275,0.8659423828125,1.0432289989256933,0.2154265956166955,1.098613366889138,7.68677127414322,43.337238868818616,0.3663522727272727,0.43031060606060606,41.7,50.0025,11.0,11.5,0.7592492842240767,0.8953382873535157,0.9021332759675579,1.1514504575993973
descriptive_baseline,23,10,31.769405524508887,29.425853002405365,43.42145106293905,0.39030303030303026,0.05433554822431304,0.4181818181818181,44.6,6.769211344183474,46.0,11.2,0.42163702135578396,11.0,0.7918071400035511,0.10614327116717047,0.8052917480468751,1.0401060327662397,0.18242934781599007,1.0540483758905126,14.238050606747825,49.58735823733128,0.3569621212121212,0.4212121212121211,40.7,48.7,11.0,11.5,0.7253290002996272,0.8501838378906251,0.9313415616582588,1.1381221855287555
descriptive_baseline,23,11,21.16730281129455,28.50507601415305,20.833075651887707,0.38,0.055019451903360043,0.3909090909090909,43.4,6.703233050799691,43.0,11.2,0.42163702135578396,11.0,0.788560957475142,0.08689524587307144,0.793902587890625,1.0107686113266108,0.1469881594024164,0.9955918871709254,4.5530735231103145,38.13841480465476,0.3475719696969697,0.41304924242424235,39.697500000000005,47.8,11.0,11.5,0.730283149025657,0.8334750921075994,0.9211030213518988,1.091216387341229
descriptive_baseline,23,12,-11.863380688796264,14.457490630000974,-11.85594950658325,0.2786363636363636,0.03355033436839336,0.281060606060606,31.8,3.8815804341359024,31.5,11.2,0.42163702135578396,11.0,0.6057867154208096,0.07004683969638573,0.6118530273437499,0.8257720775127938,0.15093232788776773,0.8641362626513028,-20.36702684428718,-3.5733423453387867,0.2581818181818182,0.297435606060606,29.5,34.0025,11.0,11.5,0.5602568616000089,0.642479710665616,0.7323455196500707,0.9034213687319926
descriptive_baseline,23,13,23.549687024520516,32.597693136349655,30.021118560077205,0.3933333333333333,0.05513708324883405,0.4090909090909091,45.0,7.118052168020875,47.0,11.2,0.42163702135578396,11.0,0.7910013649680397,0.10991998559201091,0.7954423384232955,0.9865665236884474,0.2180175063430729,1.0627800270234042,3.3002050141185717,40.438845761356404,0.358780303030303,0.4212121212121212,40.7,48.9,11.0,11.5,0.7212331473610617,0.8483589643998579,0.8562667488275966,1.1011979567439287
logical_relational,0,0,54.95510038978919,17.613697342743464,52.81976044378879,0.47738948873623793,0.022807213530605507,0.48418248418248416,86.7,37.42266098977404,76.0,13.8,3.1198290551460235,13.0,1.4836894526900635,0.1435753548698539,1.4697658298732517,2.1534412166467676,0.34671845934820417,2.1166970687656947,45.80773672277139,65.77637047335594,0.4631948365102389,0.48824474300209597,67.8,108.8025,12.2,15.6,1.4060635541409146,1.5685123506558416,1.9668674594583222,2.3573821362372893
logical_relational,0,1,-72.77741874180965,48.43930381886762,-59.977718591091865,0.14874668503151472,0.021205389871567826,0.1509209744503862,27.0,12.337837015547832,21.0,13.8,3.1198290551460235,13.0,0.25615543744260566,0.09522325539932638,0.24840368791060013,0.41281370323030825,0.27648825232544527,0.3548387835582766,-103.77222097143684,-48.519173731333865,0.13682996827733665,0.15999982224517825,20.6,34.3,12.2,15.6,0.19790814394622178,0.3111853869539862,0.2541431242444762,0.5765849691772421
logical_relational,0,2,66.94046883611975,16.861977952385413,68.94765824138622,0.4735045312444693,0.027410327472087805,0.4869297369297369,85.7,36.61830143521133,75.5,13.8,3.1198290551460235,13.0,1.3991893175735413,0.1419359284263354,1.3865891676682691,1.7425721742064435,0.23985047943257118,1.7245169582457618,58.194086106886694,77.59795977564428,0.4552086692547218,0.48840638528138525,67.89750000000001,107.01999999999998,12.2,15.6,1.3205186472319614,1.483492143729221,1.6126328016642975,1.879482512789813
logical_relational,0,3,73.03323493348866,32.114561750614136,61.76327776231886,0.49683523219126935,0.004297267898143543,0.5,91.9,44.752281133665875,78.0,13.8,3.1198290551460235,13.0,1.5101433231713624,0.19310758812551493,1.4764634779283219,1.9665251205373298,0.2509348522896003,1.903524143558649,57.44236592644624,91.8393980712884,0.49432405915378047,0.4993464052287582,70.0975,118.21,12.2,15.6,1.4042188634761623,1.6240263266417454,1.8261652599649025,2.114248697826547
logical_relational,0,4,30.138986472499074,12.216798004451999,32.71122626878843,0.3839583979831657,0.043673504073498785,0.37999500499500494,68.0,25.516878945339517,60.5,13.8,3.1198290551460235,13.0,1.2117103155452207,0.09753825673165463,1.219740513392857,1.9812247805873373,0.3566539002357836,1.9885601964712047,20.886051435335034,36.23503062002312,0.3602982700563969,0.4089583881031249,55.4975,83.60249999999999,12.2,15.6,1.1553277558013275,1.2653110251972595,1.7770456604195681,2.184896183057014
logical_relational,0,5,-19.754716380709837,28.622825056592966,-21.635609314845695,0.2481481315382244,0.036345355251236666,0.2526973026973027,43.1,13.135617398677706,41.0,13.8,3.1198290551460235,13.0,0.653904059948961,0.04946441184526349,0.664411090106787,1.2024057013765386,0.21050606597465393,1.2281961323976023,-37.570091463755425,-3.7934107821592677,0.22575312973919784,0.26748688811188814,36.3,51.0,12.2,15.6,0.6232134354381892,0.6822821979009533,1.0838968158592608,1.322082420876155
logical_relational,0,6,10.989791046473405,29.020937284310666,17.595180751059488,0.3640781715704316,0.03300735923734462,0.35984848484848486,65.8,28.397182958878158,56.5,13.8,3.1198290551460235,13.0,0.9803880947734329,0.16623776400768517,0.9976567621831294,1.5228664856444643,0.4099424869833011,1.4680197396234411,-6.168505785278962,27.346420166128958,0.34614113775801075,0.3839135790679908,51.2975,82.31249999999999,12.2,15.6,0.8820754581320842,1.079263595256929,1.2821390613512131,1.7663720197505524
logical_relational,0,7,-28.521748579714973,26.697401566281865,-27.221697653465416,0.159600066256413,0.025562489728408178,0.1727272727272727,28.1,9.6775800464556,26.0,13.8,3.1198290551460235,13.0,0.336404291924517,0.11419472443916037,0.29619676926556754,0.6418125580807457,0.2850444391819397,0.5319285308580914,-44.35650951574114,-14.435940729840297,0.14423854181594115,0.17442831072436335,22.7,33.7,12.2,15.6,0.2766128632642451,0.41041322551237425,0.4873420886269439,0.825926189294016
logical_relational,0,8,35.2552640176988,27.205404166079866,37.63291635783159,0.39417661457909137,0.03805356785489055,0.38956043956043956,70.7,28.68236004546658,64.5,13.8,3.1198290551460235,13.0,1.040769634709029,0.23464126123840234,1.093873777589598,1.1488546466880185,0.4049488767328689,1.185840982911412,18.950962513804868,51.79862496978101,0.3737243826864569,0.4171436277860426,56.2,88.21249999999999,12.2,15.6,0.9025378499674154,1.1754385512507761,0.9209938499296224,1.3736345209077454
logical_relational,0,9,64.27692381388688,23.006152707897247,56.23781809061791,0.4766257976629493,0.024712555020162032,0.4817182817182817,86.5,37.518143758868334,75.5,13.8,3.1198290551460235,13.0,1.42351724012491,0.12384793378529588,1.4061168323863635,2.1369511901912697,0.31799198403566353,2.071789760731199,52.180110520952255,79.50841736844002,0.46211007860388664,0.48917800826624364,68.0,108.60249999999999,12.2,15.6,1.3566801240237971,1.4984869681507904,1.9710943907499345,2.3268548145111816
logical_relational,0,10,52.27662357333078,53.6834044007877,55.809600366918815,0.46738950248238176,0.03379919320491236,0.47527472527472525,87.9,46.42664464866413,76.0,13.8,3.1198290551460235,13.0,1.397051081167466,0.26718678056494605,1.3867238718312935,1.6371632717963027,0.38590977167230606,1.5064560530936753,19.2399611926521,82.47827358012759,0.4469560683554491,0.48459243989584544,64.7925,115.8025,12.2,15.6,1.2409086448989948,1.554826856690008,1.4212459973356144,1.8670882499927859
logical_relational,0,11,-19.445721041596805,14.358787272449428,-16.16718353650873,0.20437665877294356,0.03263649239866106,0.20684789067142006,36.0,13.759844960366863,31.0,13.8,3.1198290551460235,13.0,0.4665802209878861,0.06144140125037985,0.4573158957741477,0.9233762607101129,0.25490497914253674,0.8335896243868848,-28.338110840790243,-11.548367267217031,0.18629221767224863,0.22477110282218637,29.0975,45.3,12.2,15.6,0.43541619855356345,0.5082664262861258,0.7903640370378158,1.0868500344568417
logical_relational,0,12,60.88036752108392,41.855701734495696,62.27294954484003,0.44108412743087666,0.04026245471088391,0.4531194295900177,82.5,44.35275263911662,65.5,13.8,3.1198290551460235,13.0,1.1976267959966092,0.2984884093423028,1.1078538161057692,1.4626910312192152,0.5458955647712698,1.375924878460606,36.12255527211245,84.7137720965222,0.4168471703734861,0.46448563974724966,60.2,109.5,12.2,15.6,1.0381641385412232,1.3876413617221592,1.163655562374065,1.8217930759754188
logical_relational,0,13,-20.01292396590482,19.82865397167707,-20.0404492640017,0.20908483845016348,0.03278284227145164,0.2032967032967033,36.6,12.833982667555349,32.5,13.8,3.1198290551460235,13.0,0.4510683308979805,0.07446389944039619,0.4395197088068181,0.8813142893234917,0.27288505083043807,0.7687713882481637,-31.73246267539867,-8.55883283856459,0.19141759246945003,0.2293042455910103,29.897499999999997,44.904999999999994,12.2,15.6,0.40790138453465474,0.4973235018587966,0.7276797048304883,1.055144629872316
logical_relational,8,0,73.09632304092804,29.90433144196685,63.61401269716035,0.4955436479585086,0.005556995869536034,0.49836601307189543,91.6,44.7293093073335,77.5,13.8,3.1198290551460235,13.0,1.5209833891920774,0.19895926043895837,1.4999841467126624,2.007720757717017,0.27084808018032447,1.9638609806682132,58.20323147933103,90.1207412101523,0.49213582599031513,0.4984701572936867,69.6975,118.4,12.2,15.6,1.4177089658388486,1.6414200616618047,1.8656385946677254,2.1697091752768674
logical_relational,8,1,74.26720916054408,25.604865787816497,63.92085951592325,0.4826918489147591,0.02234647303040832,0.4909090909090909,87.9,38.75693486332478,75.0,13.8,3.1198290551460235,13.0,1.4547955350600685,0.16365937513033182,1.4700611888111887,1.8665667450181407,0.22465170360903172,1.851173548276604,60.464555401178195,89.48744683005312,0.46921171939515594,0.4944588744588745,68.7975,110.7,12.2,15.6,1.3620755175861592,1.5501682802061219,1.7492577717923898,2.004649273069409
logical_relational,8,2,55.972906497353634,21.17216389237899,50.18583209488334,0.45996764845062055,0.034176658994479005,0.4696969696969697,82.9,34.706547573108516,72.0,13.8,3.1198290551460235,13.0,1.3011332957326633,0.12952692832010576,1.251580255681818,1.9203845417591299,0.3109844879451667,1.868261443488043,43.17173638159689,67.90461492465097,0.4401443736861693,0.4798286713286713,65.9975,103.4025,12.2,15.6,1.2336553319727148,1.375944107410041,1.7470463314361653,2.1074060832503614
logical_relational,8,3,-153.7421355728596,66.0302167263404,-160.9815584340053,0.1159144776791835,0.02044145352360243,0.11451048951048945,17.8,4.871686908385363,15.5,13.0,2.309401076758503,12.5,0.2196797277909138,0.07358204782626179,0.21827235366358894,1.025445365338953,0.6611726000261873,1.0066396620895888,-195.003741332843,-114.51959581828866,0.1043347706215353,0.1271350732600732,15.3,21.1,11.8,14.4,0.1739311242823278,0.2636275537981417,0.640235931013306,1.4216636800765006
logical_relational,8,4,39.68506979118622,23.781727184111862,46.987789154862305,0.41437019293056443,0.0371413197662232,0.4108058608058608,74.3,29.465799383918522,66.5,13.8,3.1198290551460235,13.0,1.1798621721692708,0.12587551485517076,1.1579026442307692,1.6785671870627847,0.30184562075696886,1.5951838600014197,25.484019285565044,52.01830594898428,0.39198505398969796,0.43534227833569933,59.595,91.5025,12.2,15.6,1.1118377866264535,1.2519257236369485,1.520221171786462,1.8555085389793773
logical_relational,8,5,9.594390179271187,20.021184770975644,8.362627753064745,0.31479572199386435,0.05171705533415609,0.30298867798867796,55.5,21.660255461712975,48.0,13.8,3.1198290551460235,13.0,0.9381915786192934,0.13611704943377706,0.9159552605597527,1.6922145975521925,0.47451175809211626,1.7464494095286165,-2.8929983922583418,21.244051542135036,0.2867650353602365,0.34692486899065844,44.9975,68.8025,12.2,15.6,0.8628850208629261,1.0218219399226285,1.432399713354555,1.9660816725875898
logical_relational,8,6,28.759615914968112,35.72738115998793,30.238275362064993,0.39328535757328326,0.046204837263625745,0.3832167832167832,71.5,33.51036323951808,60.5,13.8,3.1198290551460235,13.0,1.0983374616548283,0.21185325272549124,1.024423879343313,1.4210237781957815,0.4387564198300806,1.2643282266314149,7.974017903251811,49.90773894403146,0.36506720395187886,0.4209649594471575,54.4,93.2075,12.2,15.6,0.986415946495521,1.2361869856891925,1.1883912209759178,1.6912759380101938
logical_relational,8,7,-18.880969964834463,5.04869720908065,-18.760016600079336,0.14389723451642952,0.028359714210014236,0.1482267732267732,24.4,5.87272414547873,23.0,13.8,3.1198290551460235,13.0,0.29962277187162256,0.02715183605408081,0.3088323256548713,0.6238647280024245,0.16452747094386655,0.6192499344205367,-21.8487353293713,-16.133213577575834,0.12716269669443042,0.1588362381082969,21.4,27.9,12.2,15.6,0.2830344282241181,0.3143327011635221,0.5247899393273182,0.7159362174988639
logical_relational,8,8,31.16029738811588,10.953820984611566,31.446855759462423,0.3696754483906186,0.061042718027893,0.369005994005994,63.8,18.949054505876187,57.5,13.8,3.1198290551460235,13.0,1.1550159112788818,0.0444936993931843,1.1641623757102273,2.077575413282874,0.2602763477268782,2.05029965603807,24.62745261012253,37.64856789735367,0.33430224264899183,0.4033750030928824,54.3975,74.5075,12.2,15.6,1.127854326696396,1.1773490195832523,1.934694482129994,2.2318131073550904
logical_relational,8,9,56.0985541859136,15.140138643600576,56.06573649466655,0.4438718883455725,0.032698037055446216,0.4545454545454545,79.9,32.55235099889954,71.5,13.8,3.1198290551460235,13.0,1.2945891127469547,0.11609410916783977,1.2919351766397664,1.6943165706926862,0.2976378864958638,1.6287751718810122,47.06988499907255,64.62838842347995,0.42316315263683685,0.4615270979020979,63.7975,98.91,12.2,15.6,1.230673003205291,1.3648349642829625,1.530256875847487,1.8788947102883953
logical_relational,8,10,39.627806553233896,15.611819158595761,34.497775366188876,0.39509178815680357,0.03414470708209978,0.40405427905427904,70.6,27.15060875110456,63.5,13.8,3.1198290551460235,13.0,1.134164197637665,0.07565509901707808,1.130039881993007,1.8456357222155677,0.26856310862924715,1.7614466929973531,31.178689781542726,49.17426143448852,0.3735311033995244,0.4136277284806696,56.9,86.6,12.2,15.6,1.086220412034255,1.1739839007303527,1.7035417956475547,2.0118967916898973
logical_relational,8,11,30.032832696896946,14.56220801807806,34.11035600483857,0.4039669601124709,0.053552888178651656,0.41816516816516813,70.6,22.930813815087816,64.0,13.8,3.1198290551460235,13.0,1.2766040698640804,0.04901770726061802,1.2684795673076923,2.2437426842159147,0.36461030217415236,2.142645394650195,21.4755101913636,38.15904943409729,0.3722912094785159,0.43290253863783273,59.2,84.2,12.2,15.6,1.2488420252654087,1.3055045301385861,2.051482344159088,2.4704632616830704
logical_relational,8,12,18.3456209499809,12.68301825162419,24.061988777176204,0.3292475292165694,0.05063292369615283,0.33474025974025967,57.5,19.12095999449586,51.0,13.8,3.1198290551460235,13.0,1.0999015121074625,0.0805438513732257,1.0739080255681817,2.064445502588559,0.35369138055209043,2.050281305413086,10.097441007589378,25.523272034677788,0.30139280048297074,0.3595072427572427,47.8975,68.7,12.2,15.6,1.0538262935292535,1.1451000394113706,1.8734629512971643,2.269053880121884
logical_relational,8,13,37.06847833034864,19.780741182478632,32.40597100303009,0.4061965176206662,0.043007977588243027,0.4065934065934066,72.6,29.398412655561298,64.0,13.8,3.1198290551460235,13.0,1.2166707288182743,0.12945465185031088,1.1852399553571429,1.9903093226028876,0.35620610167830025,1.9237031340934378,25.785603821357732,49.37805275104831,0.38104227403143803,0.43247591868915386,58.197500000000005,90.5,12.2,15.6,1.1491307283254368,1.2995531113105978,1.7890267093752994,2.199885267165
logical_relational,15,0,72.78483679870853,24.272168227991834,67.76472512580078,0.4804369177434193,0.014315034937426868,0.47764735264735264,88.1,40.97004325656057,75.0,13.8,3.1198290551460235,13.0,1.4295457553388344,0.20050255674081846,1.3962590144230766,1.7268019917067945,0.38424690352987273,1.7244599712172983,60.258894365364405,88.03146587298987,0.4728855721591789,0.4891558417073123,67.8,112.5025,12.2,15.6,1.3228384295757953,1.5497956432939612,1.521647518739112,1.9467369251824895
logical_relational,15,1,60.52737327771754,19.733139807794466,59.45117505117471,0.45503128794150466,0.02292754388273726,0.4627705627705627,82.7,35.64656754552642,73.5,13.8,3.1198290551460235,13.0,1.2977328959286891,0.17986076993898684,1.3054071172967658,1.7584940703594925,0.32975671756676384,1.7292092664044325,49.549255243297225,71.59003953601498,0.44053145890916784,0.4674767732267732,64.8,103.4,12.2,15.6,1.2002839071997324,1.4037850176921176,1.5747330092668044,1.9515812471536893
logical_relational,15,2,-23.439905829976595,6.067481693781378,-23.631543422198305,0.14448718979678726,0.027359416398542075,0.1482267732267732,24.6,6.239658110292047,23.0,13.8,3.1198290551460235,13.0,0.24308765279812886,0.028272534820632193,0.24055342240767047,0.4121448414664268,0.19792696083806863,0.3672215634550057,-26.92456034806085,-19.98928142111215,0.12821938214004774,0.1589293601135706,21.4,28.2,12.2,15.6,0.22673139317150418,0.25891905637206447,0.3122766455746456,0.531914697374638
logical_relational,15,3,44.668027054868176,24.812119366489544,47.862825058862995,0.3871103079926609,0.04735801561826175,0.4090909090909091,69.0,25.47765905869515,66.0,13.8,3.1198290551460235,13.0,1.1336231536383388,0.11835492388964235,1.177893151770105,1.7970240743195969,0.3151308505930483,1.842304307272368,28.98957442790931,58.183666005121154,0.35859986745280864,0.41472356809856803,55.2975,83.60749999999999,12.2,15.6,1.0609606334432744,1.1993149475436884,1.6191644383916974,1.9795661892005898
logical_relational,15,4,44.055193011132395,18.865660716656063,39.48185114101126,0.4405815941884053,0.037379464467909504,0.4463203463203463,79.0,31.647362537114457,72.0,13.8,3.1198290551460235,13.0,1.3707225377599859,0.11493512754773176,1.3833093176354896,2.1593863976818817,0.318151499107134,2.0829369700617604,32.9985475925115,56.21383822648371,0.4178313736057544,0.46316125541125547,63.2975,97.61249999999998,12.2,15.6,1.304278965527325,1.4396628011178454,1.9930796406649496,2.347806883694209
logical_relational,15,5,49.832404009687636,22.431621293969737,48.06596428149015,0.44081108777703204,0.04678485853369421,0.4582251082251082,78.4,29.17457035768574,72.0,13.8,3.1198290551460235,13.0,1.2976540287879448,0.10923606374174957,1.318042323600113,2.1113268199236166,0.224388344729589,2.021636192674491,36.87867752652736,62.163769624036156,0.4111651466438618,0.464919622044622,63.1,95.60749999999999,12.2,15.6,1.2343987862866685,1.3616511919016396,1.9911780282329863,2.2405233983157142
